customer_id,age,gender,annual_income,education,marital_status,city,state,country,postal_code,signup_date,purchase_frequency,avg_purchase_value,total_spent,days_since_last_purchase,favorite_payment_method,electronics_score,clothing_score,home_decor_score,beauty_score,sports_score,books_score,food_score,website_visits_per_month,avg_session_duration,mobile_app_usage,desktop_usage,items_viewed_per_visit,cart_abandonment_rate,email_engagement_rate,support_tickets,satisfaction_score
9c5e259b,53,Non-binary,47984,PhD,Single,West Trevorshire,DE,US,11329,2020-10-19,13,58.91,765.78,8,Apple Pay,69,51,51,52,47,51,50,5,18.48,72,26,14,35,83,2,5.9
63f49bfd,56,Female,41719,PhD,Divorced,Williamborough,MI,US,64987,2024-10-05,5,39.9,199.52,96,Debit Card,50,54,79,65,49,59,60,3,13.41,32,80,1,55,0,0,5.8
ebfddab1,24,Non-binary,75560,High School,Divorced,Santiagoport,AL,US,05664,2020-11-05,9,75.77,681.94,82,Credit Card,42,19,40,17,42,24,18,10,6.43,50,54,21,38,26,1,7.6
ff993f27,37,Non-binary,180597,High School,Widowed,South Carmen,WV,US,26816,2020-06-12,12,52.93,635.15,116,Credit Card,74,58,83,86,85,75,46,6,32.21,28,83,9,42,93,0,8.9
0909bb84,49,Non-binary,54851,Associate Degree,Divorced,Lake Scott,NE,US,12103,2022-06-07,10,15.0,150.0,62,Google Pay,37,34,52,33,39,35,53,6,25.02,60,53,10,20,29,2,6.4
a301b62b,66,Male,51130,Master Degree,Single,North Tiffanyside,IL,US,88888,2023-06-27,10,42.91,429.09,115,Google Pay,61,40,41,34,57,49,36,6,19.7,96,7,11,42,36,1,5.7
75a24198,70,Male,70751,Associate Degree,Single,New Tylerfurt,VI,US,16919,2020-12-30,7,43.4,303.79,30,Debit Card,51,38,39,52,49,25,38,4,17.24,88,15,2,44,41,3,5.8
f546262a,38,Male,47427,Associate Degree,Widowed,South Kellyshire,IA,US,42180,2020-11-13,5,17.44,87.19,22,Debit Card,49,59,72,69,77,65,56,4,6.44,20,82,14,68,44,0,7.0
55f96903,41,Male,61523,Bachelor Degree,Divorced,Port Scottfurt,MA,US,63788,2021-03-14,13,60.77,790.0,46,Bank Transfer,48,39,47,56,45,46,20,9,20.98,78,14,3,39,96,4,7.4
eddb3296,40,Non-binary,104603,Associate Degree,Widowed,Lake Allen,FL,US,77787,2020-12-22,11,35.94,395.34,36,Credit Card,64,65,68,70,75,53,72,12,25.77,44,57,2,41,38,4,8.9
9f0e71fd,53,Non-binary,59249,Associate Degree,Married,South Garyton,AL,US,65837,2021-10-24,10,39.26,392.63,65,Apple Pay,71,60,58,69,64,74,84,3,3.74,100,10,7,77,47,2,6.3
fe3904e7,67,Non-binary,100072,Master Degree,Widowed,Danielsfort,WY,US,27800,2023-11-16,8,27.97,223.72,36,Google Pay,61,40,43,40,77,58,54,8,16.9,57,45,19,47,37,3,6.9
21fcc853,48,Male,59878,High School,Divorced,Irwinport,NC,US,41551,2020-12-05,9,58.18,523.62,94,Apple Pay,61,61,89,71,88,64,87,1,9.68,5,91,7,23,49,0,7.0
c7be4e87,52,Non-binary,41968,Bachelor Degree,Divorced,Richardburgh,VA,US,01574,2021-05-29,4,48.92,195.67,3,Debit Card,53,69,72,77,62,60,69,3,12.96,50,54,13,75,6,4,6.0
4921c51e,30,Non-binary,103840,Bachelor Degree,Divorced,West Jasonbury,FM,US,08985,2021-11-21,8,22.67,181.37,96,Credit Card,15,34,35,33,39,11,41,8,30.02,12,94,6,54,70,1,8.5
67feb7bf,54,Female,141883,High School,Divorced,Lake Brentstad,NM,US,29788,2020-11-04,14,63.86,893.98,69,Apple Pay,54,39,58,22,22,54,23,7,21.39,90,9,10,38,49,0,7.8
8731f6b8,69,Non-binary,50928,High School,Widowed,Port Robertfort,HI,US,71780,2021-11-08,12,16.76,201.17,84,Debit Card,52,75,65,77,76,57,69,3,14.15,17,100,6,84,47,6,5.3
3c771227,47,Non-binary,55549,Master Degree,Single,North Carrie,NE,US,32023,2023-01-09,8,15.0,120.0,74,PayPal,39,24,1,0,14,20,27,3,12.28,12,92,9,70,17,0,6.7
b6ab1f70,52,Female,46592,Associate Degree,Divorced,Alexanderville,HI,US,28722,2020-05-04,3,22.24,66.71,92,Google Pay,21,18,22,28,20,15,10,5,8.41,44,40,1,100,24,1,6.3
eab7c991,40,Male,98538,Bachelor Degree,Divorced,Port Erinside,HI,US,95181,2023-12-26,6,103.28,619.67,85,Debit Card,31,22,39,29,26,25,34,4,24.96,6,90,11,46,79,0,8.8
32d5bf8f,19,Female,202398,Associate Degree,Widowed,Lake Tina,NJ,US,63893,2024-12-31,12,15.0,180.0,58,Apple Pay,37,38,49,62,32,30,36,7,17.06,58,55,7,41,89,0,7.9
128874d6,28,Male,30668,High School,Widowed,New Andreafurt,OK,US,10399,2021-02-14,8,82.71,661.7,78,PayPal,67,73,59,60,52,79,70,4,15.55,53,45,16,60,33,0,6.3
42d4499e,19,Male,69970,Master Degree,Widowed,Peterston,FM,US,28425,2023-01-12,10,55.18,551.85,110,Credit Card,45,41,26,49,41,36,27,1,17.04,67,39,3,52,0,0,6.8
ebb34c6f,35,Non-binary,106049,Bachelor Degree,Single,North Pamelaside,TN,US,17823,2024-06-26,10,81.09,810.92,109,Debit Card,47,11,19,44,20,19,41,3,23.56,67,32,16,35,41,1,8.9
31bbd769,73,Non-binary,38482,Bachelor Degree,Divorced,Lake Shawnafort,IA,US,97268,2021-10-24,1,15.0,15.0,54,Debit Card,37,37,59,35,37,49,33,3,2.18,68,26,1,80,6,1,4.5
38dae4ff,37,Female,50766,Bachelor Degree,Divorced,East Jaytown,NC,US,49169,2021-10-15,8,83.51,668.06,42,Credit Card,51,71,51,80,52,59,76,1,13.32,6,100,3,52,59,1,7.4
801fc6f7,28,Male,35466,High School,Single,Port Ronald,OR,US,46949,2023-04-27,2,49.8,99.6,115,Debit Card,31,9,12,35,34,31,39,5,13.0,53,65,15,41,51,0,6.1
047ed9f3,37,Female,140073,Master Degree,Divorced,Elizabethland,ME,US,39445,2024-07-22,7,153.86,1076.99,42,Bank Transfer,57,73,40,64,65,70,46,4,20.88,18,81,13,35,57,0,8.8
da1071e3,32,Non-binary,66865,High School,Single,Watkinsfort,AK,US,28871,2021-04-03,6,61.67,370.01,52,PayPal,95,62,71,70,72,67,75,3,13.68,36,75,1,77,23,1,7.9
53dac413,51,Non-binary,132330,Bachelor Degree,Married,South Juliaberg,OR,US,12846,2023-06-09,16,44.48,711.61,55,PayPal,51,79,44,66,82,45,54,6,25.39,87,0,8,51,37,1,7.9
90129547,71,Male,80737,Associate Degree,Widowed,North Tracy,DE,US,37090,2023-06-20,6,36.79,220.71,2,Google Pay,60,52,42,70,66,55,58,6,3.0,100,9,6,57,5,1,6.2
2806fdab,52,Female,84922,High School,Divorced,Lake Michelle,MT,US,14048,2021-08-07,10,43.83,438.3,99,Google Pay,80,80,70,75,80,90,94,8,17.84,38,54,15,37,53,0,7.7
d0adebe7,34,Male,37554,Bachelor Degree,Widowed,Mccallbury,CA,US,62131,2021-09-03,8,15.14,121.11,4,Google Pay,14,22,37,15,15,43,26,5,7.62,13,86,8,56,0,0,6.9
0a78a2b8,45,Non-binary,71637,High School,Married,East Renee,WI,US,45330,2023-01-17,17,92.16,1566.65,105,Google Pay,21,26,13,24,34,45,50,3,29.04,85,28,12,50,55,0,7.6
63f893e0,21,Non-binary,87304,Bachelor Degree,Married,New Johnfort,PA,US,52922,2021-05-21,11,79.98,879.75,68,Debit Card,33,29,33,63,63,62,37,6,22.65,78,22,3,42,86,1,7.9
c3edd50e,45,Male,180170,Bachelor Degree,Single,South Heatherville,NJ,US,86597,2023-01-11,15,64.8,971.97,38,Apple Pay,90,83,87,86,77,65,76,9,22.66,0,100,14,55,78,0,8.4
a355ae8e,31,Non-binary,45614,PhD,Single,East Heatherbury,AS,US,99321,2024-12-10,11,15.0,165.0,97,Apple Pay,17,38,18,23,33,18,34,10,20.83,35,57,8,60,61,1,6.9
1886c0b1,22,Male,71841,Bachelor Degree,Married,West Mary,CO,US,90203,2023-01-09,10,87.62,876.21,16,Bank Transfer,84,56,60,75,56,64,67,7,12.94,0,100,11,40,40,3,7.3
5be152a6,51,Male,60181,PhD,Widowed,Greeneburgh,OK,US,45979,2023-12-22,13,48.01,624.09,85,Apple Pay,26,53,58,48,28,23,40,2,18.31,78,14,12,55,49,1,6.7
779b0590,25,Non-binary,94864,Master Degree,Widowed,Port Kevin,NC,US,71122,2021-12-29,9,76.59,689.27,22,Bank Transfer,75,62,58,77,50,49,82,4,15.23,96,1,18,58,72,1,8.3
83b62694,71,Non-binary,26164,Master Degree,Widowed,New Michelleburgh,WV,US,73828,2024-12-15,2,35.41,70.81,82,Credit Card,72,72,71,95,87,76,81,5,-1.11,64,34,1,65,19,0,4.1
b5072dd8,18,Male,117562,Master Degree,Married,North Benjamin,OR,US,77663,2021-12-28,13,56.45,733.82,64,Debit Card,64,54,43,68,72,75,73,8,10.52,43,64,14,32,58,1,7.8
fd4b985e,56,Male,17755,PhD,Single,North Tabithaborough,AS,US,69130,2022-01-18,7,53.33,373.29,13,Credit Card,63,71,85,86,74,73,50,2,-1.89,38,69,1,65,25,0,5.1
35cead6a,73,Non-binary,43889,High School,Widowed,Johnstonmouth,AK,US,36970,2020-09-18,3,15.0,45.0,104,Bank Transfer,74,48,60,83,58,48,87,4,3.43,87,4,1,71,16,1,4.9
e9cb35ed,69,Male,41853,Master Degree,Divorced,West Brian,VI,US,89956,2023-04-07,5,15.0,75.0,105,Bank Transfer,44,37,39,50,25,42,51,0,6.18,79,28,4,76,7,3,4.9
8d65a883,31,Non-binary,53055,PhD,Divorced,Burkeland,AS,US,80506,2021-02-14,7,64.32,450.24,52,PayPal,60,80,54,70,71,88,83,1,18.42,70,26,7,37,32,2,7.1
14f440b0,24,Non-binary,61279,High School,Widowed,New Charlesberg,ID,US,29644,2023-07-10,12,15.0,180.0,80,Apple Pay,51,64,52,56,71,62,61,3,18.01,81,14,12,21,52,3,6.9
d350e4bf,38,Male,83631,High School,Married,Christinaport,SD,US,31883,2022-01-05,10,15.0,150.0,40,Google Pay,79,62,79,78,55,69,83,10,5.44,65,22,23,30,72,0,8.1
e3faedaa,63,Non-binary,63792,Master Degree,Divorced,Jamesland,CA,US,42062,2024-06-16,7,51.88,363.17,92,PayPal,56,59,42,58,40,52,73,1,11.12,49,42,12,54,46,1,6.0
64b31aec,46,Male,40056,Associate Degree,Married,South Russell,AZ,US,83246,2021-07-13,4,66.93,267.71,36,Credit Card,45,45,46,45,59,44,40,3,8.43,0,88,20,78,24,0,6.5
2c4853f1,48,Female,40763,Master Degree,Married,Westland,NY,US,84758,2022-12-18,7,33.15,232.08,24,Google Pay,62,77,73,61,53,60,53,6,11.02,44,53,5,55,32,2,6.2
355137de,52,Female,150087,High School,Married,New Janet,NM,US,55919,2023-06-22,15,55.58,833.71,111,Bank Transfer,49,52,23,21,47,45,49,4,29.32,40,65,11,45,36,0,8.0
e0e1628a,63,Non-binary,80332,PhD,Married,West Shawnhaven,MA,US,22476,2022-09-01,9,50.97,458.72,35,Google Pay,56,82,92,81,84,90,80,4,8.11,1,83,11,46,18,0,6.9
2bdbe741,46,Non-binary,74153,High School,Divorced,East Christopherborough,PW,US,48534,2022-08-08,11,30.59,336.54,112,Bank Transfer,13,31,13,26,45,25,10,8,25.08,76,31,3,39,93,0,7.4
9c589cf1,43,Male,68786,Master Degree,Divorced,East Teresaside,MS,US,43793,2022-04-04,11,31.07,341.8,90,Bank Transfer,40,33,55,51,45,28,53,7,17.56,100,1,9,32,61,2,7.2
8b7d7687,57,Male,135562,Bachelor Degree,Single,West David,PA,US,23182,2020-12-06,10,67.5,675.03,10,Google Pay,37,30,14,16,19,42,15,1,13.96,73,26,11,19,55,1,7.8
ee96ef3e,64,Male,94806,Bachelor Degree,Single,North Malikton,ID,US,08219,2024-09-30,8,15.0,120.0,52,Google Pay,68,70,68,74,52,65,55,7,20.27,10,85,9,58,47,4,7.2
b7b63220,74,Female,63184,Master Degree,Single,Ericchester,ME,US,90211,2024-03-29,9,15.0,135.0,34,Apple Pay,26,34,52,17,33,40,18,3,7.35,42,56,13,58,65,1,5.2
c35dc5bc,53,Male,101521,Bachelor Degree,Single,Jacksonfurt,MP,US,81540,2024-04-30,5,15.0,75.0,1,Google Pay,0,20,24,19,1,36,36,1,26.65,29,57,17,37,39,2,7.9
0108e7c6,58,Non-binary,37256,Master Degree,Married,Mossview,AS,US,25584,2022-04-10,6,138.06,828.33,28,PayPal,15,44,29,42,17,34,17,2,2.33,54,39,9,66,51,0,5.7
44c8daea,20,Non-binary,54348,High School,Divorced,Blevinsfurt,UT,US,80060,2023-08-23,11,106.23,1168.5,14,PayPal,54,80,76,53,49,74,55,9,17.36,69,39,10,36,30,1,6.6
d8391a10,60,Non-binary,60668,Master Degree,Widowed,North Jamie,TN,US,07377,2024-08-15,5,35.4,177.02,86,Google Pay,25,19,27,13,19,35,16,0,6.78,70,21,1,28,34,1,6.0
d87f6f75,48,Non-binary,98061,PhD,Single,Melodyhaven,OR,US,42791,2020-07-09,17,71.48,1215.18,67,Credit Card,62,75,78,78,76,75,67,11,23.29,85,20,15,35,19,0,8.2
09da96a7,38,Male,40737,Master Degree,Married,Michellehaven,MO,US,82655,2023-08-20,7,50.24,351.68,81,Apple Pay,52,49,30,56,26,56,31,2,9.42,37,76,13,62,40,0,6.9
ea9d33e9,37,Female,51855,Bachelor Degree,Single,Shawfurt,KY,US,42961,2022-04-26,4,30.93,123.71,107,Credit Card,17,31,49,48,46,23,32,6,7.67,80,16,5,33,8,2,7.0
1cd2459a,37,Female,78753,Associate Degree,Divorced,Lake Calebport,NC,US,51064,2022-04-05,18,47.24,850.4,7,Bank Transfer,82,87,88,66,87,78,57,9,26.78,84,12,16,32,92,1,8.0
cbf9724a,75,Male,57913,Bachelor Degree,Single,North Mary,MO,US,25623,2021-04-09,9,15.0,135.0,27,Apple Pay,49,53,52,13,15,37,26,3,11.0,83,8,4,68,0,2,5.0
58ca2eec,75,Male,102536,Bachelor Degree,Married,North Marymouth,VI,US,29228,2023-02-02,4,37.71,150.82,106,Debit Card,48,25,32,32,61,38,62,5,11.14,69,41,12,44,46,3,6.7
a873d1d3,31,Non-binary,95738,Bachelor Degree,Widowed,South Sara,PR,US,39680,2021-05-28,16,46.75,748.04,2,Apple Pay,78,76,69,64,83,68,90,10,20.65,3,89,20,29,66,0,8.7
0a105743,26,Non-binary,34020,Associate Degree,Single,New Nathan,NJ,US,84563,2021-09-13,10,15.0,150.0,15,Credit Card,41,14,21,44,30,20,26,1,11.87,97,3,7,47,40,2,6.4
225c20d4,36,Female,70494,PhD,Divorced,Lake Craig,PW,US,36623,2024-08-31,3,80.68,242.04,98,Credit Card,37,30,60,56,37,33,58,5,14.93,100,5,2,56,68,0,7.7
96f7fd47,25,Male,45936,High School,Widowed,Lake Aaron,OR,US,35317,2024-03-29,13,20.23,263.05,11,Bank Transfer,55,66,78,90,74,79,60,7,16.35,35,61,20,59,29,0,6.4
58161b9e,67,Male,28845,Bachelor Degree,Single,Andersonstad,MN,US,61881,2022-02-01,4,22.62,90.5,2,Debit Card,37,32,43,50,33,24,46,4,9.7,37,67,5,58,11,2,4.4
c0527f67,32,Male,45098,Associate Degree,Divorced,Lake Rileyton,FL,US,70087,2021-08-02,13,97.2,1263.63,93,Apple Pay,29,5,16,39,34,19,36,4,11.18,23,83,17,40,42,0,6.7
6c073435,25,Non-binary,41765,High School,Widowed,South Sheila,MN,US,94071,2022-05-16,10,15.0,150.0,69,Credit Card,49,59,62,41,48,45,53,2,17.28,0,100,2,39,25,1,6.2
c1f0b5d8,70,Female,39587,PhD,Single,Mckeeberg,DE,US,98708,2020-06-20,8,15.0,120.0,29,Bank Transfer,38,36,6,3,32,38,26,3,6.8,37,73,1,68,27,2,4.9
85b10421,65,Male,44654,Master Degree,Divorced,Port Jamestown,CA,US,36166,2023-05-05,2,15.0,30.0,82,Apple Pay,39,59,64,53,44,39,48,5,8.48,58,38,4,55,0,0,5.3
f51a0cfe,74,Male,48921,Bachelor Degree,Single,Port Michael,SC,US,57773,2022-11-08,5,41.63,208.15,104,PayPal,11,38,35,43,23,34,17,2,14.45,85,11,1,81,14,3,5.0
dc80d8f4,44,Female,77323,Master Degree,Widowed,Pattersonshire,CT,US,12095,2022-10-14,10,72.7,727.01,50,Apple Pay,44,43,48,31,56,36,38,9,10.39,17,86,12,38,73,1,7.6
04f98a7a,73,Non-binary,46300,PhD,Divorced,Joshualand,DE,US,68759,2022-09-05,5,50.74,253.71,71,Apple Pay,42,36,48,32,53,29,57,4,8.93,64,43,1,51,0,1,5.0
4d49cfbb,21,Male,71361,Associate Degree,Divorced,Michelleland,KS,US,50570,2022-03-08,7,73.35,513.47,114,Debit Card,66,75,69,53,70,43,55,6,20.94,33,59,8,59,51,2,7.4
94a28fa5,67,Male,76337,Master Degree,Married,Velezton,VA,US,75606,2024-06-06,6,15.0,90.0,53,PayPal,44,37,60,49,68,68,62,5,6.25,64,19,3,64,51,0,6.1
98348959,23,Male,60927,High School,Single,South Megan,SD,US,43559,2023-06-02,9,39.92,359.32,110,Credit Card,42,32,29,33,39,24,43,6,17.7,62,45,10,39,38,2,7.0
04605ed5,48,Female,24355,Associate Degree,Divorced,Lisaville,VT,US,78643,2023-07-29,8,33.19,265.48,13,Google Pay,19,20,36,17,44,49,36,4,10.09,22,94,7,42,23,2,5.7
25f1b9b0,62,Female,139042,Associate Degree,Single,Flynnberg,HI,US,15322,2021-07-21,13,15.0,195.0,19,Apple Pay,8,14,30,36,30,36,16,4,14.21,84,24,11,61,45,2,7.5
923155b0,55,Non-binary,63371,Associate Degree,Widowed,Samanthafurt,OK,US,29031,2025-03-01,11,39.74,437.16,63,Bank Transfer,58,57,41,59,40,47,44,10,10.96,64,31,1,54,61,1,6.4
af62832c,68,Non-binary,50587,Associate Degree,Divorced,South Sarahland,PR,US,64193,2023-08-21,2,34.0,68.0,92,Credit Card,60,53,23,61,59,48,32,2,4.76,34,59,6,59,0,5,5.5
af8e103a,35,Non-binary,35964,High School,Widowed,Mathewstown,MS,US,37176,2023-06-28,6,44.64,267.81,116,Debit Card,18,22,19,31,30,24,5,5,8.76,31,64,7,72,29,2,6.8
481763b7,53,Male,96748,Associate Degree,Single,West Amyside,PR,US,06161,2021-02-26,10,28.67,286.68,74,Credit Card,43,31,49,43,43,21,36,6,19.52,69,31,9,39,48,1,8.0
a3a21e5b,72,Female,47129,Master Degree,Divorced,North Danielfort,OK,US,62453,2024-07-13,5,15.0,75.0,45,Bank Transfer,51,28,47,34,33,21,44,1,10.56,83,8,1,37,55,3,5.2
52717257,75,Male,97408,High School,Married,Port Stephanie,VT,US,53942,2020-10-02,10,15.0,150.0,98,Credit Card,19,26,38,19,24,51,30,3,18.37,69,12,16,51,32,2,6.4
8d062c54,65,Female,40064,PhD,Single,Malonestad,DE,US,17542,2024-05-26,4,105.11,420.45,75,Bank Transfer,84,95,76,61,94,62,58,2,15.26,66,21,6,78,59,2,5.1
0aa88646,23,Non-binary,105817,High School,Single,East Matthew,ND,US,51853,2022-11-06,7,15.08,105.57,102,Bank Transfer,27,17,19,38,34,54,47,10,23.22,15,85,11,27,18,1,8.5
6fbbc2be,63,Male,105269,Master Degree,Divorced,Tarastad,MA,US,04415,2021-03-04,12,41.66,499.92,87,Google Pay,58,83,66,87,55,60,66,2,20.71,95,0,17,45,3,2,7.6
8029d865,54,Male,49891,High School,Single,New Lisa,OK,US,69246,2024-03-21,8,15.0,120.0,24,PayPal,62,58,73,88,85,66,86,9,12.09,51,57,9,35,6,0,6.0
3a2e65e8,45,Female,54554,Bachelor Degree,Married,Collinsland,FL,US,03280,2022-04-20,3,27.54,82.62,1,Bank Transfer,72,74,66,60,59,60,87,5,10.24,25,74,9,29,29,0,6.9
32dfd2c4,23,Non-binary,68768,Master Degree,Single,Kingburgh,GU,US,07159,2021-02-06,10,88.3,883.04,87,Credit Card,57,43,58,24,56,36,40,4,14.3,50,55,10,37,13,1,7.3
c2baddce,37,Female,65561,Bachelor Degree,Married,Vincentville,RI,US,83635,2023-12-30,18,15.0,270.0,76,Debit Card,24,28,31,31,22,27,31,10,22.01,90,17,10,36,89,1,7.6
97f83da0,27,Non-binary,40008,Master Degree,Widowed,Port Josephborough,WV,US,62972,2025-02-19,9,54.43,489.88,112,Debit Card,70,74,90,59,75,73,50,8,11.87,38,50,2,66,35,1,6.6
991fe935,29,Male,61110,High School,Single,Serranoshire,MT,US,21269,2023-01-30,10,88.77,887.72,61,Debit Card,38,29,18,48,42,27,36,5,12.52,89,15,12,36,2,3,7.2
77983459,30,Female,77566,PhD,Widowed,Thomasmouth,MH,US,53729,2022-11-06,12,22.12,265.42,56,Debit Card,34,53,37,35,51,61,69,7,24.85,25,77,17,40,66,1,8.0
57ba1c65,69,Male,98151,Master Degree,Widowed,Perezchester,DC,US,38247,2025-03-15,3,37.29,111.86,40,Bank Transfer,31,50,29,49,37,49,17,6,7.42,65,39,6,50,71,0,7.0
2ff1f848,64,Female,28895,Associate Degree,Divorced,South Lance,CA,US,34399,2022-02-08,5,15.3,76.49,61,Credit Card,29,24,27,16,14,21,15,5,5.39,91,18,1,41,0,2,4.9
435aeb9c,68,Female,49713,PhD,Divorced,West Johntown,WY,US,22627,2022-01-14,8,44.4,355.24,102,PayPal,56,52,64,84,80,58,81,3,-4.72,57,44,13,62,40,1,5.5
8858dead,48,Male,78201,Bachelor Degree,Single,Louiston,VT,US,37743,2023-02-14,10,36.66,366.56,97,Debit Card,59,44,72,70,68,77,56,8,16.41,8,89,16,53,66,0,7.5
a4bdeef4,63,Male,55489,Bachelor Degree,Single,Stephenbury,GU,US,67471,2022-08-14,6,34.7,208.22,32,Debit Card,40,60,62,79,70,75,49,7,22.74,78,26,6,72,47,1,5.8
df4f4d4b,56,Non-binary,64433,Associate Degree,Married,Jamesmouth,GA,US,07705,2021-12-04,6,42.26,253.54,78,Credit Card,21,30,51,50,36,33,42,5,11.21,32,56,4,69,43,4,6.5
617bc89e,31,Male,42285,Bachelor Degree,Single,Melissaberg,MD,US,30984,2025-02-10,16,15.0,240.0,84,Bank Transfer,74,53,71,77,57,76,88,9,16.84,33,70,14,50,45,1,6.8
ef38cd28,66,Female,66096,High School,Divorced,West Robert,AK,US,56938,2022-09-20,6,32.48,194.85,36,Debit Card,83,74,63,55,82,53,65,2,12.67,88,0,5,48,0,2,6.0
ec6b6f21,53,Female,67032,Bachelor Degree,Married,Lake Jason,NE,US,03643,2023-07-05,5,15.0,75.0,107,Bank Transfer,59,25,64,51,44,49,35,2,17.48,23,77,1,41,41,1,6.8
65691276,38,Non-binary,66423,PhD,Single,Rasmussenfort,VT,US,70710,2020-04-28,10,95.19,951.94,66,Credit Card,54,77,50,50,54,55,52,5,21.36,49,39,20,51,58,0,7.6
10168fa6,40,Female,60887,High School,Widowed,Mooretown,VA,US,84166,2023-05-08,12,25.49,305.87,97,Credit Card,56,65,34,64,57,56,40,6,18.03,46,41,11,38,52,2,7.4
c6b7b477,28,Male,75862,Bachelor Degree,Married,Bakerton,NE,US,50166,2023-12-07,11,34.55,380.0,8,Bank Transfer,78,44,46,57,73,45,45,5,27.74,18,72,4,48,92,0,7.6
50689858,50,Female,92257,Bachelor Degree,Widowed,Katherineborough,IA,US,62068,2021-01-13,4,44.03,176.12,82,Bank Transfer,26,57,43,56,26,51,60,5,15.48,2,100,2,57,49,1,7.7
8345190c,31,Male,43918,PhD,Widowed,New Victoriaton,TN,US,74371,2025-03-27,8,53.27,426.18,45,Bank Transfer,42,28,37,15,30,18,14,1,15.55,63,55,4,74,56,1,6.8
8100188c,35,Non-binary,73737,Bachelor Degree,Widowed,Holtview,CT,US,57868,2024-05-18,12,49.36,592.26,107,Debit Card,86,64,69,60,68,64,73,6,21.66,10,92,12,47,36,0,7.9
669fff3c,46,Non-binary,28693,PhD,Widowed,Patrickmouth,NV,US,13881,2024-02-16,8,20.96,167.72,24,Credit Card,26,8,15,14,38,21,15,3,6.52,87,12,2,55,5,0,6.0
338e2f4d,21,Non-binary,72889,Associate Degree,Divorced,Marshchester,CO,US,43280,2024-01-22,10,31.97,319.72,66,Credit Card,19,32,30,40,32,50,43,6,24.74,75,30,2,61,56,1,7.4
e6bbde26,66,Male,101272,Master Degree,Widowed,West Kristinbury,TN,US,75703,2022-02-17,9,15.0,135.0,77,PayPal,65,54,89,56,50,51,89,5,11.95,0,92,2,42,65,0,7.0
db4f106b,37,Female,59394,Master Degree,Married,West Christopherland,NC,US,14085,2024-09-23,6,15.0,90.0,7,PayPal,25,40,36,17,30,39,14,3,8.46,20,63,5,55,40,0,7.5
acff186f,27,Female,81653,Master Degree,Married,Port Yvonnefurt,NH,US,13619,2024-08-07,14,36.6,512.34,118,Bank Transfer,48,77,58,47,54,52,62,9,21.69,53,61,12,21,65,0,7.9
65508113,35,Male,96594,PhD,Widowed,Smithbury,IA,US,80252,2024-12-02,13,18.82,244.63,94,Bank Transfer,22,13,34,33,10,11,40,8,26.92,47,59,13,23,40,0,8.8
5f8a6d15,18,Non-binary,22392,High School,Single,Richardville,GA,US,42721,2020-12-16,6,15.0,90.0,113,PayPal,63,75,57,62,46,62,57,4,16.17,27,66,9,48,14,2,5.1
b4c0ad1e,73,Non-binary,35227,Master Degree,Widowed,Lake Timothy,OK,US,41125,2020-11-01,9,15.0,135.0,30,Bank Transfer,57,72,77,59,92,77,83,4,8.06,89,12,1,67,0,2,4.5
29be1d63,60,Female,101945,PhD,Married,East Sandraview,LA,US,39000,2023-06-24,11,53.14,584.49,95,Bank Transfer,48,33,59,47,45,51,44,7,21.94,70,28,17,49,11,1,7.7
b3eda3cf,44,Female,63137,Master Degree,Single,South Courtney,MI,US,28608,2021-11-24,10,15.0,150.0,33,Debit Card,43,50,49,55,31,23,42,1,9.15,60,43,11,52,50,1,7.4
20ec660c,39,Non-binary,75772,Associate Degree,Married,East Joshuaborough,WY,US,16802,2020-09-12,10,64.33,643.25,102,Debit Card,77,57,78,59,84,86,54,9,23.59,59,38,17,46,29,1,7.9
1dced707,53,Non-binary,203701,Associate Degree,Married,Richardshire,ND,US,91459,2021-06-10,8,32.28,258.23,91,PayPal,38,51,54,66,56,64,56,8,14.81,22,81,16,44,20,0,7.8
e1248ec7,32,Non-binary,65280,Master Degree,Married,North Brandonland,WY,US,15061,2020-08-06,11,96.94,1066.31,89,Debit Card,45,77,51,76,54,49,64,10,25.52,26,74,8,39,48,0,7.5
d1c01e85,52,Non-binary,69435,High School,Married,Woodsborough,TX,US,29081,2025-02-21,5,38.12,190.59,3,Credit Card,25,31,29,22,22,34,46,2,16.05,98,5,10,54,47,0,7.0
5646fecc,18,Non-binary,46581,PhD,Divorced,Port Vickieside,DC,US,18812,2023-05-09,11,38.87,427.54,50,PayPal,32,40,52,50,43,53,52,1,11.13,64,31,12,56,50,1,6.2
095c5a16,38,Female,48364,High School,Divorced,Abbottchester,KY,US,02460,2021-05-07,6,15.0,90.0,61,Apple Pay,82,54,75,85,87,70,79,4,19.36,100,0,10,34,30,0,7.1
61b14cc1,66,Male,63952,Master Degree,Divorced,Gillview,ME,US,90127,2022-03-24,6,60.84,365.04,12,Credit Card,55,21,44,39,36,30,53,8,8.96,89,1,1,45,21,2,5.9
835b0b36,53,Non-binary,41899,Master Degree,Married,Port Timothy,NJ,US,80422,2021-11-01,5,44.33,221.64,53,Credit Card,8,37,1,32,28,4,32,3,8.2,16,89,7,56,32,1,6.0
f3174973,69,Non-binary,39237,High School,Divorced,East Dustinmouth,NY,US,39423,2021-12-28,5,25.17,125.84,16,Bank Transfer,64,44,61,51,43,35,51,3,4.76,63,32,5,75,63,9,4.8
