transaction_id,customer_id,transaction_date,transaction_amount,item_category,item_count
T006058,c3bab453,2024-08-17,125.42,Electronics,2
T006059,338e2f4d,2025-01-03,19.14,Books,4
T006060,23a42a9e,2025-03-23,16.17,Food,5
T006061,e704bbef,2024-07-03,53.83,Clothing,1
T006062,167c3478,2024-10-23,77.26,Books,2
T006063,7171dd9e,2025-02-11,33.84,Food,1
T006064,c58e9ca0,2024-11-17,16.11,Food,3
T006065,f7a56e1f,2025-03-11,38.49,Food,1
T006066,1d761f61,2022-12-11,30.61,Food,2
T006067,a2d56049,2024-07-31,57.01,Beauty,1
T006068,c6b7b477,2024-03-05,20.28,Home Decor,5
T006069,e2f2b50b,2025-01-29,12.62,Sports,1
T006070,31893341,2024-06-02,45.46,Electronics,1
T006071,107a1519,2025-04-09,57.27,Home Decor,1
T006072,9fa05633,2023-11-10,60.18,Electronics,1
T006073,f8898103,2023-02-03,17.4,Electronics,2
T006074,0f9fea28,2023-10-18,17.81,Beauty,3
T006075,dcb1e818,2025-02-07,49.64,Sports,4
T006076,020158dd,2023-08-25,38.9,Books,1
T006077,ab9c5a4a,2023-09-23,16.9,Electronics,3
T006078,cc5548e6,2024-04-02,5.0,Sports,2
T006079,0366cd0b,2024-02-19,21.77,Clothing,2
T006080,823a8777,2025-02-17,27.63,Books,3
T006081,ded967c9,2022-05-20,23.91,Electronics,4
T006082,9f0f9b3d,2023-08-14,19.44,Electronics,5
T006083,76dbca2c,2025-04-09,24.34,Clothing,1
T006084,12ef1a34,2023-06-11,31.52,Beauty,1
T006085,8731f6b8,2022-12-27,15.66,Sports,4
T006086,62d4e719,2024-02-10,37.71,Electronics,4
T006087,c3f91b4e,2024-03-07,26.23,Electronics,1
T006088,d350e4bf,2024-05-13,10.69,Books,3
T006089,90bf79a2,2024-05-18,70.19,Sports,2
T006090,931ec19a,2024-10-26,42.09,Electronics,5
T006091,ff993f27,2022-03-06,44.61,Food,1
T006092,3eb337f9,2024-07-27,10.52,Books,1
T006093,5336796c,2022-09-20,16.05,Sports,2
T006094,5459df6e,2024-06-03,125.41,Clothing,5
T006095,f3174973,2023-10-03,33.93,Sports,2
T006096,828b3de0,2021-05-09,34.25,Food,2
T006097,3f7b9966,2023-11-19,7.53,Food,2
T006098,0233ca10,2023-05-15,79.89,Books,2
T006099,31893341,2024-09-19,27.62,Sports,1
T006100,c4cdaa22,2020-12-12,42.33,Electronics,2
T006101,e2027a7d,2025-01-16,71.12,Books,2
T006102,047ed9f3,2024-10-26,96.41,Home Decor,1
T006103,8faee8c8,2025-03-14,15.98,Books,3
T006104,cdfb7bef,2022-10-11,9.79,Sports,1
T006105,976e0f69,2024-10-11,48.83,Beauty,3
T006106,a2d56049,2024-10-24,40.69,Food,1
T006107,91987a5b,2022-04-18,5.0,Beauty,2
T006108,6db77f50,2024-12-10,15.05,Electronics,2
T006109,65508113,2025-01-09,5.0,Food,1
T006110,bd20895a,2023-11-08,84.59,Electronics,1
T006111,c378557f,2023-08-12,84.86,Beauty,1
T006112,d350e4bf,2022-03-24,6.44,Home Decor,2
T006113,eddb3296,2023-07-17,13.46,Books,4
T006114,487ce642,2024-04-11,63.71,Sports,2
T006115,a4bdeef4,2024-08-28,31.2,Home Decor,1
T006116,ee1feb2c,2024-10-24,10.43,Food,1
T006117,e2263d4f,2024-06-12,13.14,Sports,2
T006118,7cc22bc4,2021-12-06,12.16,Books,1
T006119,e894289a,2023-06-13,36.47,Books,3
T006120,4b3482bd,2022-02-11,15.19,Home Decor,2
T006121,f0a2b4c7,2022-10-12,14.06,Beauty,1
T006122,2ca9fb30,2025-01-10,56.65,Clothing,2
T006123,8c9a8afe,2020-11-14,18.46,Home Decor,2
T006124,a143fa34,2022-03-15,6.79,Clothing,1
T006125,c6ed2150,2024-06-02,23.22,Sports,4
T006126,c783ff3f,2024-12-26,20.76,Food,2
T006127,dfaa92ab,2022-10-28,45.12,Clothing,3
T006128,c58e9ca0,2024-12-25,10.4,Electronics,2
T006129,bd5753ec,2025-04-09,11.11,Home Decor,1
T006130,8858dead,2024-04-10,52.14,Food,1
T006131,af8a3429,2022-09-02,8.39,Food,2
T006132,ec84fdda,2025-03-16,15.26,Books,1
T006133,52717257,2023-04-28,22.67,Books,5
T006134,30df2da8,2025-02-27,27.78,Clothing,2
T006135,528436c5,2024-02-15,43.18,Clothing,2
T006136,8bf63f18,2023-10-24,14.94,Books,3
T006137,9aa6adf7,2025-02-07,16.2,Electronics,2
T006138,4f6893ac,2024-03-06,30.73,Home Decor,1
T006139,dbf751b3,2024-11-17,55.75,Electronics,4
T006140,00ce6209,2021-09-17,31.64,Sports,1
T006141,6aeff010,2023-08-19,31.26,Sports,3
T006142,2b46a5f8,2025-04-07,30.85,Sports,2
T006143,835b0b36,2022-06-30,61.53,Clothing,1
T006144,8100188c,2025-02-15,57.5,Books,4
T006145,7f00729e,2024-08-01,12.4,Books,6
T006146,166fd4c2,2025-03-03,45.96,Books,5
T006147,8be185b4,2023-08-28,17.21,Books,1
T006148,ee96ef3e,2024-11-09,16.71,Electronics,4
T006149,4317d472,2023-06-08,21.92,Sports,1
T006150,631be392,2025-01-01,60.81,Food,5
T006151,58ca2eec,2024-08-28,28.33,Clothing,3
T006152,4c212e79,2022-07-21,15.76,Sports,4
T006153,8029d865,2024-07-19,13.64,Sports,2
T006154,8029d865,2025-01-26,15.51,Beauty,1
T006155,016844a1,2023-06-22,38.76,Food,2
T006156,66b59e17,2024-05-31,81.89,Home Decor,3
T006157,21bc4997,2023-06-13,25.34,Electronics,3
T006158,930a32a7,2023-10-30,13.7,Books,2
T006159,6db77f50,2024-06-20,20.94,Beauty,1
T006160,931ec19a,2024-08-05,28.8,Electronics,1
T006161,5f8a6d15,2022-02-01,10.34,Electronics,3
T006162,dcb1e818,2022-08-21,13.08,Clothing,1
T006163,88a25f89,2024-06-23,12.35,Sports,4
T006164,c85d55f3,2020-11-19,40.56,Food,3
T006165,553a0878,2023-08-11,10.17,Food,1
T006166,c6f98929,2024-08-17,18.49,Sports,2
T006167,11a88d74,2024-10-24,41.85,Clothing,3
T006168,9f0e71fd,2023-07-16,5.33,Home Decor,5
T006169,d8391a10,2025-03-30,41.5,Home Decor,1
T006170,970f2cc2,2025-01-13,20.39,Books,1
T006171,c4414baf,2025-02-20,49.17,Sports,1
T006172,6ed18d8b,2024-10-17,35.21,Home Decor,1
T006173,62015b36,2024-06-10,23.11,Books,1
T006174,b5072dd8,2023-04-15,70.93,Food,2
T006175,64a982e5,2023-05-06,13.63,Home Decor,2
T006176,437293ef,2023-01-12,48.91,Sports,6
T006177,d8d75895,2023-05-13,38.04,Sports,2
T006178,61b14cc1,2022-05-21,46.94,Clothing,5
T006179,a16123a1,2024-07-20,85.3,Home Decor,1
T006180,83e3f0d8,2021-09-14,66.21,Books,2
T006181,8d15d09a,2025-02-14,13.44,Beauty,1
T006182,d65d4906,2021-04-30,24.77,Books,2
T006183,6c6dd112,2024-01-27,22.38,Home Decor,3
T006184,cbf9724a,2023-07-07,18.31,Home Decor,1
T006185,53a224b9,2024-12-17,15.68,Food,1
T006186,d66463ae,2025-01-16,39.41,Home Decor,2
T006187,f546262a,2022-03-07,10.13,Electronics,1
T006188,51a2045e,2022-04-29,34.23,Home Decor,2
T006189,63f893e0,2024-01-20,48.11,Food,3
T006190,4c212e79,2025-01-21,12.55,Beauty,1
T006191,94c7206f,2025-01-12,26.58,Clothing,3
T006192,50bdcfdc,2025-01-17,20.02,Sports,4
T006193,8731f6b8,2022-08-30,12.29,Beauty,4
T006194,3bdccd12,2025-01-04,11.05,Food,5
T006195,8faee8c8,2025-03-01,24.22,Books,4
T006196,b74c31e4,2025-04-04,13.98,Sports,2
T006197,4a71a294,2022-07-08,45.11,Beauty,3
T006198,c7a08359,2024-03-09,36.53,Sports,2
T006199,bc20f007,2024-09-27,32.83,Clothing,1
T006200,6ac5f600,2022-06-19,11.31,Home Decor,4
T006201,9dd2da9c,2025-03-11,16.75,Food,2
T006202,fab8fdb7,2023-08-24,14.92,Beauty,4
T006203,448aa434,2025-03-08,37.94,Food,1
T006204,60cfe858,2021-06-14,26.44,Sports,3
T006205,1859170e,2024-03-23,8.47,Clothing,2
T006206,305bbbea,2024-11-20,9.11,Food,3
T006207,23a42a9e,2025-02-19,10.8,Clothing,2
T006208,983939a5,2023-12-28,51.71,Clothing,3
T006209,667fc53d,2025-01-15,13.56,Sports,1
T006210,eab7c991,2025-02-09,147.43,Home Decor,2
T006211,10884981,2025-01-21,38.13,Clothing,1
T006212,ab37c05e,2024-12-22,15.74,Electronics,1
T006213,74ee2b95,2024-07-22,17.37,Clothing,2
T006214,4cfedfa2,2022-07-18,31.2,Electronics,4
T006215,f1134c4d,2023-06-05,46.61,Food,4
T006216,3d3affdc,2023-11-30,25.33,Sports,1
T006217,49bda094,2024-10-04,62.32,Beauty,1
T006218,34049b70,2025-01-15,22.04,Books,3
T006219,bc20f007,2025-03-04,33.39,Electronics,3
T006220,c7cd3ae3,2022-08-21,16.96,Clothing,2
T006221,0a415895,2024-09-08,84.14,Food,1
T006222,11832aa2,2022-08-25,39.76,Food,1
T006223,f5a0f3fc,2023-09-27,36.25,Books,1
T006224,eddb3296,2023-01-29,43.28,Electronics,1
T006225,183c93d7,2024-09-02,15.48,Beauty,2
T006226,d8d75895,2021-12-05,45.37,Electronics,3
T006227,db6bd915,2025-01-25,32.44,Beauty,1
T006228,397d1ed5,2024-09-29,27.37,Books,5
T006229,2bdbe741,2024-02-07,28.92,Home Decor,2
T006230,055d291b,2023-01-02,19.08,Electronics,3
T006231,33020bae,2024-04-30,59.17,Food,5
T006232,db4f106b,2024-11-23,19.86,Sports,1
T006233,8c31ad3e,2025-02-24,21.9,Sports,1
T006234,7cc22bc4,2023-02-10,17.31,Home Decor,2
T006235,4ad10622,2023-09-18,46.53,Books,1
T006236,8220fa10,2025-04-06,9.2,Food,1
T006237,e24027e1,2024-03-28,17.79,Home Decor,1
T006238,a8d99d5c,2023-05-15,51.47,Sports,3
T006239,5b2cd5ed,2024-12-02,5.0,Food,2
T006240,9776cad9,2023-05-30,87.85,Home Decor,1
T006241,4199f63b,2025-02-06,36.06,Beauty,3
T006242,bd445796,2023-07-12,54.54,Food,2
T006243,3ebc212c,2023-12-22,28.48,Beauty,2
T006244,eea956fb,2024-02-16,33.56,Books,3
T006245,7c57924d,2023-08-29,33.11,Books,2
T006246,39655a85,2023-10-20,80.85,Sports,1
T006247,4d6ec1d2,2025-01-28,25.1,Electronics,2
T006248,a70fb7fc,2021-05-20,36.03,Books,1
T006249,6610bdd8,2024-02-26,37.63,Beauty,1
T006250,b03f3cf3,2025-01-28,63.24,Food,4
T006251,f1134c4d,2025-03-06,28.19,Clothing,3
T006252,8faee8c8,2025-03-30,29.54,Clothing,2
T006253,fddb3e4a,2024-08-26,18.94,Home Decor,1
T006254,e986898a,2023-05-19,19.61,Electronics,3
T006255,240f16d9,2022-09-16,37.43,Books,2
T006256,5fed7948,2022-11-08,16.41,Sports,4
T006257,e1248ec7,2022-09-07,102.47,Electronics,3
T006258,b03f3cf3,2025-03-07,112.4,Food,2
T006259,1fe5306c,2024-09-02,12.89,Electronics,3
T006260,b15ada54,2024-02-11,35.91,Sports,5
T006261,eb3cbd46,2023-11-10,45.91,Clothing,2
T006262,7c2b3797,2024-12-14,23.54,Home Decor,3
T006263,3a0c002b,2024-10-25,60.36,Food,4
T006264,8928823b,2024-10-06,53.17,Books,2
T006265,6b8b2c3c,2021-08-20,16.99,Clothing,2
T006266,5f59570e,2025-04-03,42.78,Sports,1
T006267,db6bd915,2024-01-29,28.16,Books,1
T006268,c22409d5,2024-10-31,48.98,Sports,2
T006269,f60b2a09,2020-11-19,23.25,Sports,2
T006270,4de484fc,2025-04-09,40.65,Electronics,1
T006271,e986898a,2024-08-24,9.02,Electronics,4
T006272,96b96046,2024-05-19,42.36,Clothing,3
T006273,64a7224f,2025-03-20,10.29,Food,4
T006274,65691276,2022-02-20,87.8,Electronics,1
T006275,b5f24c5a,2022-05-30,54.88,Clothing,1
T006276,cdfb7bef,2022-10-13,21.12,Books,2
T006277,06f243a1,2022-09-24,14.73,Books,2
T006278,b74c31e4,2025-01-27,15.85,Sports,1
T006279,50d8f3ec,2022-07-10,14.65,Books,2
T006280,d42fbf23,2024-01-11,41.88,Books,1
T006281,435aeb9c,2022-03-16,8.45,Food,1
T006282,39655a85,2023-01-12,53.22,Clothing,1
T006283,983939a5,2023-10-28,84.58,Books,2
T006284,7f00729e,2023-03-12,16.42,Electronics,1
T006285,e5a01cbc,2024-05-03,135.92,Beauty,1
T006286,4a165bcc,2022-03-04,20.92,Electronics,1
T006287,8b6ad83f,2024-07-20,46.65,Home Decor,2
T006288,4ad10622,2024-04-01,31.03,Sports,1
T006289,50d8f3ec,2024-07-03,11.63,Books,1
T006290,34587443,2023-11-25,14.33,Home Decor,3
T006291,8b7d7687,2022-02-03,81.86,Home Decor,2
T006292,270b7d30,2024-02-15,62.99,Electronics,1
T006293,66ce9c5a,2025-02-02,54.22,Beauty,2
T006294,667fc53d,2025-01-20,24.57,Clothing,3
T006295,047ed9f3,2024-10-17,164.5,Clothing,2
T006296,6425ba7a,2024-08-31,11.27,Beauty,3
T006297,1526d149,2024-07-28,21.0,Beauty,1
T006298,f8ce1bdc,2023-10-09,27.4,Clothing,4
T006299,dfaa92ab,2025-04-07,26.04,Books,1
T006300,5a9bf81c,2024-07-05,10.04,Home Decor,1
T006301,8be185b4,2023-12-18,9.63,Beauty,1
T006302,04f98a7a,2025-02-15,46.51,Food,2
T006303,8996daee,2024-11-16,8.92,Food,1
T006304,4f6893ac,2022-06-21,32.98,Sports,1
T006305,c5087939,2024-11-05,117.61,Beauty,1
T006306,7217b16a,2024-12-29,61.24,Beauty,4
T006307,a301b62b,2023-08-06,29.14,Electronics,2
T006308,75a24198,2024-06-14,54.06,Food,2
T006309,c046891e,2025-01-08,9.21,Clothing,1
T006310,18fec8ab,2023-02-26,50.83,Home Decor,1
T006311,fb2d6d59,2022-10-27,18.32,Electronics,3
T006312,c5cd8915,2024-12-31,14.06,Food,2
T006313,4a2e4eda,2021-08-28,11.15,Beauty,4
T006314,f1134c4d,2025-02-01,69.12,Home Decor,1
T006315,096d4009,2021-04-03,24.11,Home Decor,2
T006316,f6014b63,2025-04-08,19.72,Books,1
T006317,4a2e4eda,2021-05-28,17.03,Books,1
T006318,78a595f8,2024-02-24,36.93,Beauty,2
T006319,5d4394a2,2025-01-27,11.7,Books,1
T006320,5459df6e,2025-02-04,113.95,Electronics,3
T006321,0717420a,2023-10-22,25.62,Clothing,6
T006322,54ba6919,2024-04-19,21.44,Books,2
T006323,b48b8c38,2024-07-11,83.78,Sports,2
T006324,f5a0f3fc,2023-12-10,50.94,Food,3
T006325,192dadb1,2025-03-07,84.2,Electronics,5
T006326,a625c3d8,2025-03-05,19.85,Electronics,2
T006327,baf06705,2024-10-17,42.91,Food,4
T006328,28a9a963,2024-11-28,5.0,Beauty,3
T006329,4f374deb,2022-10-22,35.01,Electronics,1
T006330,ee1feb2c,2025-02-09,18.43,Beauty,2
T006331,a3615856,2022-05-23,31.2,Books,3
T006332,760f2940,2024-02-26,8.48,Home Decor,1
T006333,65691276,2024-09-12,89.28,Home Decor,1
T006334,bd66c34d,2023-12-06,61.04,Beauty,1
T006335,e0f99903,2025-02-13,17.87,Beauty,3
T006336,0da3e2f3,2024-12-12,55.13,Clothing,3
T006337,2abd74ec,2022-11-23,66.74,Food,4
T006338,bb98fc5e,2025-01-05,12.59,Books,3
T006339,acb66c01,2024-09-28,46.09,Beauty,2
T006340,e14ba73c,2023-08-18,16.39,Sports,4
T006341,99ea48e5,2025-02-15,11.57,Home Decor,3
T006342,b4f74298,2024-10-05,33.81,Electronics,2
T006343,779b0590,2022-01-28,27.45,Food,1
T006344,5b2cd5ed,2023-05-19,35.74,Beauty,4
T006345,38dae4ff,2024-09-05,41.5,Beauty,2
T006346,167622fb,2024-10-07,52.79,Electronics,3
T006347,c7ccb6ca,2025-03-17,21.32,Home Decor,2
T006348,bc20f007,2024-04-19,19.12,Sports,2
T006349,9b13d416,2024-12-10,13.36,Clothing,2
T006350,d39c0e2e,2023-07-09,12.9,Clothing,4
T006351,23a42a9e,2025-01-21,15.57,Electronics,2
T006352,29a7f804,2025-03-29,18.82,Food,1
T006353,00a855a2,2022-08-21,17.77,Home Decor,2
T006354,0250db30,2025-01-23,37.07,Beauty,4
T006355,07506235,2023-12-26,100.21,Sports,2
T006356,553a0878,2023-05-28,5.0,Books,1
T006357,04f98a7a,2023-08-06,50.07,Home Decor,1
T006358,2f911ac6,2025-04-09,69.06,Books,3
T006359,0c84b273,2025-04-08,8.58,Home Decor,4
T006360,ad876f99,2023-10-30,56.62,Sports,1
T006361,e068bcee,2024-12-16,22.87,Clothing,1
T006362,1a25806b,2024-11-16,15.76,Electronics,2
T006363,dc068fb6,2023-04-05,31.8,Clothing,1
T006364,8b6ad83f,2025-03-01,21.21,Food,3
T006365,79efc825,2023-03-22,89.36,Electronics,1
T006366,65691276,2024-03-22,134.3,Clothing,3
T006367,437293ef,2023-02-01,71.09,Food,2
T006368,c58e9ca0,2024-08-18,15.0,Food,1
T006369,84cce61c,2022-11-25,29.29,Books,1
T006370,fa9a1df9,2024-06-21,21.65,Books,2
T006371,c046891e,2025-01-23,15.17,Beauty,1
T006372,bd20895a,2024-12-14,73.79,Books,3
T006373,50689858,2023-03-01,48.19,Books,1
T006374,dcb1e818,2022-04-21,9.57,Home Decor,1
T006375,d66463ae,2024-09-26,43.38,Electronics,2
T006376,a301b62b,2023-12-29,44.91,Clothing,3
T006377,310bb930,2025-01-05,99.89,Books,3
T006378,ece55a9d,2024-06-09,31.39,Sports,3
T006379,0f9fea28,2022-05-19,22.24,Beauty,1
T006380,d9ed9e30,2023-09-30,38.57,Sports,3
T006381,40a5a780,2024-11-30,120.29,Electronics,3
T006382,94c7206f,2024-12-27,12.37,Books,1
T006383,eeee45c5,2024-09-17,20.29,Clothing,2
T006384,24417fa9,2025-04-05,43.74,Books,2
T006385,67baaa7d,2023-11-04,97.6,Clothing,2
T006386,786e177b,2022-02-09,20.82,Sports,1
T006387,6e4f8f53,2022-10-29,20.25,Clothing,3
T006388,005a41ae,2023-03-07,100.56,Sports,3
T006389,5bd43182,2024-06-17,48.26,Food,4
T006390,167622fb,2024-06-12,22.47,Electronics,1
T006391,50689858,2024-08-15,26.96,Clothing,1
T006392,530d07b2,2025-03-12,15.57,Food,1
T006393,2fca2760,2023-03-11,36.87,Books,1
T006394,c0527f67,2024-11-16,107.97,Food,1
T006395,48f8afbd,2022-12-22,49.99,Sports,3
T006396,ec6b6f21,2023-11-04,19.7,Sports,1
T006397,7d36d433,2023-03-28,17.77,Home Decor,7
T006398,312be7fc,2020-09-07,17.54,Electronics,1
T006399,ca0ff74c,2023-04-10,91.44,Books,1
T006400,afe66994,2024-08-12,31.55,Beauty,1
T006401,77bf43e4,2024-12-24,13.23,Books,2
T006402,663658ea,2021-03-21,24.41,Sports,1
T006403,90144db2,2025-01-30,16.35,Sports,1
T006404,d87f6f75,2022-04-17,29.56,Electronics,3
T006405,c378557f,2025-03-01,36.81,Food,2
T006406,271b216d,2024-05-09,16.49,Food,2
T006407,11832aa2,2024-11-03,45.92,Home Decor,4
T006408,74ee2b95,2022-07-01,18.24,Sports,1
T006409,d1b21591,2025-03-24,41.39,Home Decor,1
T006410,ab9c5a4a,2024-06-11,17.43,Beauty,4
T006411,cd7a1b5b,2022-01-20,35.28,Beauty,2
T006412,32dfd2c4,2022-07-24,41.27,Food,1
T006413,846ffb65,2024-09-14,65.74,Sports,1
T006414,bb56fc76,2025-02-04,59.83,Books,1
T006415,4921c51e,2023-09-11,9.23,Beauty,1
T006416,23a42a9e,2025-03-09,14.35,Sports,1
T006417,ac3b15f6,2023-09-15,16.55,Beauty,2
T006418,3dbdd0a8,2025-03-31,59.25,Clothing,3
T006419,6e078108,2023-11-20,15.91,Food,1
T006420,fa86801a,2024-12-25,16.71,Beauty,2
T006421,f8ce1bdc,2024-07-26,15.11,Sports,5
T006422,0909bb84,2024-04-06,15.91,Electronics,2
T006423,5fdfc4c1,2024-11-01,13.05,Beauty,1
T006424,4199f63b,2025-02-26,34.22,Beauty,2
T006425,eab7c991,2024-11-23,121.06,Home Decor,1
T006426,c853bea5,2021-10-16,21.2,Books,1
T006427,09586ec6,2022-11-25,31.68,Beauty,1
T006428,916e6cc1,2022-11-16,29.98,Sports,1
T006429,eeee45c5,2024-07-19,9.39,Sports,2
T006430,28e86d26,2024-11-11,19.32,Food,1
T006431,22560acf,2023-12-25,26.43,Food,3
T006432,5c009ae2,2024-11-11,93.15,Clothing,3
T006433,4890502e,2024-11-29,57.95,Books,2
T006434,50b5bce3,2023-08-16,51.97,Food,2
T006435,10f707da,2024-11-19,17.33,Electronics,2
T006436,095c5a16,2021-11-07,13.78,Food,2
T006437,8a57f194,2024-01-30,38.29,Beauty,3
T006438,2ff1f848,2025-04-04,15.73,Sports,3
T006439,530d07b2,2024-06-06,21.13,Beauty,3
T006440,8775683e,2024-08-21,144.18,Home Decor,1
T006441,4029276c,2021-05-11,23.7,Sports,1
T006442,1f72b473,2023-03-01,52.07,Food,2
T006443,6aeff010,2023-08-02,5.0,Electronics,1
T006444,62cd4540,2024-02-05,21.65,Clothing,3
T006445,0e2ced04,2023-09-02,18.49,Books,2
T006446,8be185b4,2023-08-01,19.28,Home Decor,3
T006447,c3f91b4e,2023-04-26,18.5,Home Decor,5
T006448,f3174973,2024-11-18,16.72,Food,6
T006449,baaaa800,2022-03-02,34.65,Books,3
T006450,8a57f194,2024-07-14,34.06,Books,1
T006451,0bd13749,2024-12-04,14.64,Books,3
T006452,128874d6,2022-08-31,101.33,Electronics,1
T006453,9d8438f1,2023-05-25,15.12,Sports,2
T006454,2fca2760,2025-02-08,27.98,Books,1
T006455,74ee2b95,2023-12-22,13.7,Electronics,1
T006456,40a5a780,2025-03-08,82.67,Sports,1
T006457,92f82ba3,2023-08-06,20.08,Clothing,1
T006458,e8169997,2024-01-30,24.42,Books,3
T006459,73b4a8a9,2021-06-28,36.39,Clothing,1
T006460,c2baddce,2023-12-30,5.0,Sports,3
T006461,130e5a79,2024-08-02,13.79,Electronics,2
T006462,2c970e52,2025-01-18,12.22,Clothing,1
T006463,167c3478,2024-10-12,53.4,Home Decor,2
T006464,c0527f67,2024-12-03,97.72,Food,2
T006465,4317d472,2024-07-18,23.52,Sports,1
T006466,77bf43e4,2022-03-24,21.43,Sports,3
T006467,f50c2b9c,2023-10-01,5.0,Books,1
T006468,62c0f4d0,2023-11-28,40.48,Beauty,4
T006469,55f96903,2025-01-03,79.98,Books,1
T006470,299845f5,2024-11-03,21.02,Home Decor,1
T006471,8029d865,2024-11-09,17.02,Home Decor,1
T006472,c0527f67,2022-05-31,121.31,Beauty,1
T006473,72b8f1cd,2023-03-01,88.28,Clothing,3
T006474,dbf751b3,2023-06-13,38.46,Sports,2
T006475,5d72a43e,2025-01-19,19.87,Beauty,2
T006476,f4f81ab6,2025-03-20,47.26,Sports,1
T006477,6b8b2c3c,2021-06-17,22.26,Beauty,3
T006478,c2cd4e08,2024-06-29,19.74,Electronics,2
T006479,f386860f,2023-06-02,26.25,Sports,1
T006480,f1424b1e,2024-09-27,133.1,Beauty,3
T006481,347528f9,2023-07-03,14.69,Books,2
T006482,e1bb6342,2023-09-30,29.84,Home Decor,2
T006483,1dc5ade4,2023-04-10,40.12,Sports,1
T006484,354a0d0e,2023-07-15,18.58,Clothing,1
T006485,b1d6532d,2024-05-25,14.53,Food,4
T006486,355137de,2023-10-13,34.97,Food,1
T006487,6b5c1159,2025-01-27,36.4,Home Decor,1
T006488,b351ca42,2025-03-10,38.59,Electronics,2
T006489,1fc6e17c,2024-05-02,22.34,Books,1
T006490,f1424b1e,2024-06-30,54.38,Food,3
T006491,7cbc0df1,2024-10-06,58.28,Food,1
T006492,487a9ed2,2024-10-21,13.8,Clothing,5
T006493,183c93d7,2025-03-07,51.33,Clothing,4
T006494,c77a496c,2023-02-19,69.68,Beauty,1
T006495,1e51cbd6,2025-02-05,29.8,Food,1
T006496,93e63cbc,2021-01-28,37.86,Beauty,3
T006497,bd5753ec,2024-07-06,9.91,Clothing,2
T006498,3d31dac3,2025-01-14,46.36,Clothing,1
T006499,c853bea5,2022-04-23,16.76,Home Decor,2
T006500,dc340cce,2025-02-10,14.34,Books,2
T006501,cd3efdf4,2025-04-07,67.03,Beauty,3
T006502,b3eda3cf,2022-07-26,17.99,Home Decor,3
T006503,3bf50a63,2023-10-08,13.35,Home Decor,1
T006504,e5a01cbc,2021-02-08,120.38,Electronics,6
T006505,06f243a1,2022-04-07,18.16,Clothing,1
T006506,312be7fc,2023-10-14,13.84,Beauty,1
T006507,e82366bf,2023-03-18,10.11,Home Decor,6
T006508,33c7ce32,2022-10-11,6.57,Home Decor,2
T006509,5336796c,2024-07-20,15.78,Food,2
T006510,d87f6f75,2020-07-27,104.0,Beauty,2
T006511,18fec8ab,2023-04-11,79.12,Sports,2
T006512,b15ada54,2023-11-06,58.92,Home Decor,5
T006513,53928648,2022-04-20,20.49,Home Decor,3
T006514,1217c4ff,2022-08-22,28.68,Clothing,2
T006515,044378fc,2024-07-27,12.91,Books,1
T006516,1fc6e17c,2024-07-25,22.35,Clothing,1
T006517,b3d91d5f,2024-09-14,15.55,Food,4
T006518,1a7f753e,2025-02-23,62.88,Home Decor,2
T006519,cd7a1b5b,2023-11-06,76.68,Electronics,7
T006520,fcd16b0d,2024-06-02,66.55,Home Decor,1
T006521,e986898a,2024-06-17,14.43,Food,3
T006522,ece55a9d,2023-08-01,82.29,Sports,2
T006523,350f26ae,2025-01-13,16.98,Clothing,1
T006524,bb98fc5e,2024-12-16,16.61,Books,3
T006525,436de3a2,2024-05-13,15.14,Electronics,1
T006526,240f16d9,2024-09-10,66.85,Beauty,4
T006527,770a219d,2025-03-06,40.3,Home Decor,2
T006528,6e078108,2022-11-30,15.71,Sports,3
T006529,c1f0b5d8,2023-09-04,13.59,Clothing,6
T006530,024aa3de,2024-12-14,62.99,Clothing,1
T006531,0f9fea28,2023-05-08,21.19,Home Decor,2
T006532,8de7a09b,2024-06-10,41.45,Food,2
T006533,9fa05633,2022-05-22,68.54,Sports,1
T006534,65691276,2023-10-17,97.5,Books,2
T006535,686db390,2022-06-23,9.96,Books,3
T006536,3311e5d2,2025-01-05,18.09,Sports,1
T006537,a6a0d673,2025-03-23,5.47,Food,1
T006538,b2205548,2024-06-24,77.23,Sports,1
T006539,5c009ae2,2024-10-12,93.6,Beauty,1
T006540,095c5a16,2021-05-29,14.64,Beauty,2
T006541,8de7a09b,2024-02-02,57.54,Food,1
T006542,e74d5174,2021-06-23,123.17,Sports,3
T006543,a8d99d5c,2023-07-10,30.97,Sports,1
T006544,499f2c67,2024-04-29,24.87,Food,4
T006545,fa86801a,2024-10-29,19.06,Beauty,4
T006546,39a24893,2024-08-04,45.96,Home Decor,2
T006547,5459df6e,2023-09-20,34.86,Sports,2
T006548,107a1519,2025-02-09,80.91,Electronics,2
T006549,d6e60146,2025-01-04,48.99,Clothing,1
T006550,94c7206f,2025-03-10,15.7,Sports,6
T006551,f4f81ab6,2025-01-12,55.05,Clothing,7
T006552,b03f3cf3,2024-07-26,104.92,Home Decor,2
T006553,dc80d8f4,2023-02-23,85.58,Home Decor,3
T006554,67ec5e45,2024-01-08,50.27,Clothing,3
T006555,f1134c4d,2024-12-22,24.09,Home Decor,3
T006556,991fe935,2023-09-27,96.99,Books,3
T006557,60e29679,2025-04-01,50.55,Sports,1
T006558,1dcc9643,2024-08-14,52.37,Home Decor,1
T006559,c7a08359,2024-09-11,31.49,Beauty,2
